index,frame,group,user_add_mean,user_add_sd,user_del_mean,user_del_sd,user_speak_mean,user_speak_sd,user_turns_mean,user_turns_sd,user_speech,write_text,user_wh_mean,user_self_mean,user_us_mean,user_yes_mean,user_thanks_mean,user_wh_sd,user_self_sd,user_us_sd,user_yes_sd,user_thanks_sd,session,language,learning_design,time,students,class,teacher,subject
60,61,91_1,4,6.128258770283412,0,0.4714045207910317,0.0,0.0,0,0.0,,"Kalevipoeg<br/><br/><br/>* Kalevipoja autor on Friedrich Reinhold Kreutzwald,  Kreutzwald on tuntud kui lauluisa ja Viru laulik, sündis Jõepere mõisa pärisorjast, tegemist on Eesti rahvuse eeposega ja eepos pärineb 19ndast sajandist.<br/>* Kalevipoeg - Tugev, suur, töökas, Linda - üksik ema, Saarepiiga <br/>*  Eepos algab Kalevipoja (Sohni) päritolu ja vanemate kirjeldusega, järgnevad tema kangelasteod. Kalevipoeg käib Soomes oma ema Linda röövijat otsimas ja talle kätte maksmas, külastab Soome seppa, kellelt ostab mõõga, seejärel tõmbab mõtlematusega enda peale veresüü ja needuse. Koju naastes saab Kalevipoeg vendadega peetud kiviviskevõistluse võitmisega maa kuningaks. Ta künnab maad, toob Pihkvast laudu, ehitab koos kaaslastega linnu ja võitleb korduvalt sissetungivate vaenlastega. Sõdade vahel on rahval õnneaeg. Kangelane ehitab laeva ning teeb kaaslatega avastusreisi maailma otsa. Vägimees võtab ette ka kaks käiku allmaailma, kus võitleb Sarvik-taadi ja tema põrgulistega, teisel retkel põrgusse aheldab ta Sarviku. Pidevatest sõdadest väsinuna ja peale sõprade Alevipoja ja Sulevipoja surma annab ta valitsuse üle Olevipojale. Vanast needusest märgitud saatus viib ta Kääpa jõe äärde, kus kunagi sortsi varastatud ning vette pillatud mõõk tal Soome sepa sajatuse tõttu jalad alt lõikab. Kalevipoeg sureb, tema vaim tõuseb taevasse ning Vanaisa otsustab anda talle tööks põrgu väravate valvamise. <br/>4. Hiid lööb rusika kaljusse: ""Aga ükskord algab aega, kus kõik piirud kahel otsal lausa lähvad lõkendama; lausa tuleleeki lõikab käe kaljukammitsasta – küll siis Kalev jõuab koju oma lastel' õnne tooma, Eesti põlve uueks looma."" <br/>Sõua, laulik, lausa suuga,<br/>Sõua laululaevakesta,<br/>Pajataja paadikesta —<br/>Sõua neid senna kaldale,<br/>Kuhu kotkad kuldasõnu,<br/>Kaarnad hõbekuulutusi,<br/>Luiked vaskseid lunastusi<br/>Vanast ajast varistanud,<br/>Muiste päivist pillutanud.<br/>Teadanege, linnud targad,<br/>Vilistage vete laened,<br/>Avaldage, tuuled, armsad:<br/>Kus see Kalevide kätki,<br/>Kangemeeste kodupaika,<br/>Vikerlaste varjuvalda?<br/>Laula, laulik, miks ei laula,<br/>Miks ei, kulla, kuulutele!<br/>5. https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:Kalevipoeg_(Glehni_park).jpg <br/>https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:N%C3%B5mme_Kalevipoeg,_%22N%C3%B5mme_kurat%22,_ERM_Fk_114_104.jpeg<br/>""Kalevipoeg"" on skulptuur Glehni pargis Tallinnas Nõmmel, veidi Glehni lossist edela pool.<br/>Betoonist ja raudkivitükkidest sarvilise hiiglase kuju valmis aastal 1908 Nikolai von Glehni eestvõttel.<br/>Skulptuuri motiivid pärinevad mütoloogiast. Skulptuur kujutab kangelast, kellel on metsloomanahk õlgadel. Nuiale toetuva figuuri modelliks võttis Glehn iseenda ja suurendas kõiki mõõtmeid neli korda. Koos skulptuuriga ""Krokodill"" soovis Nikolai von Glehn moodustada stseeni, kus vägilase selja taga luurab koletis.<br/><br/><br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
61,62,91_1,0,0.0,0,0.0,1.9483333333333335,0.7394819507976889,1,0.0,eelmisel aastal tegeles kooli tulles oli saarepiiga või keegi teine keda teatakse väsimus peavalu ja palaviku vietravel eva palu luulesaadetest sünnitamise sadamasse salaviina ülemiste alexela kaardikeskus lavroviga esisaja mida vabal ajal soola salvana seismas praktilised enesearmastaja järve ääres lemmiklinna pirita kandis ka esimene sõna pisarates tennised lastele customer data iseloomustamise kajast tegelaskuju lindau savisaare viga või kõigi tekitatud jäätmete nimede panemisel alkoholijoove linnateater sünnid rahuga edasi tema suitsukala viimase suurema suurepärane suusataja soola salvana seisma tervisedenduse ülemiste järve äärde müük hinnakiri kehtib igas kirjandis esinemistega pisarates tervis läänest millisest ma olin ametis olevale v-maarja laudlinad rannavalvurid,,0,0,0,0,0,0.0,0.4714045207910317,0.0,0.4714045207910317,0.0,91,est,artifact,evening,7,C3,T21,estonian
62,63,91_1,0,0.9428090415820634,0,0.0,1.145,1.619274528917194,0,0.4714045207910317,kirjutava haiba-tallinn käes finnair l&r saarlased sale,"Kalevipoeg<br/><br/><br/>* Kalevipoja autor on Friedrich Reinhold Kreutzwald,  Kreutzwald on tuntud kui lauluisa ja Viru laulik, sündis Jõepere mõisa pärisorjast, tegemist on Eesti rahvuse eeposega ja eepos pärineb 19ndast sajandist.<br/>* Kalevipoeg - Tugev, suur, töökas, Linda - üksik ema, Saarepiiga - <br/>*  Eepos algab Kalevipoja (Sohni) päritolu ja vanemate kirjeldusega, järgnevad tema kangelasteod. Kalevipoeg käib Soomes oma ema Linda röövijat otsimas ja talle kätte maksmas, külastab Soome seppa, kellelt ostab mõõga, seejärel tõmbab mõtlematusega enda peale veresüü ja needuse. Koju naastes saab Kalevipoeg vendadega peetud kiviviskevõistluse võitmisega maa kuningaks. Ta künnab maad, toob Pihkvast laudu, ehitab koos kaaslastega linnu ja võitleb korduvalt sissetungivate vaenlastega. Sõdade vahel on rahval õnneaeg. Kangelane ehitab laeva ning teeb kaaslatega avastusreisi maailma otsa. Vägimees võtab ette ka kaks käiku allmaailma, kus võitleb Sarvik-taadi ja tema põrgulistega, teisel retkel põrgusse aheldab ta Sarviku. Pidevatest sõdadest väsinuna ja peale sõprade Alevipoja ja Sulevipoja surma annab ta valitsuse üle Olevipojale. Vanast needusest märgitud saatus viib ta Kääpa jõe äärde, kus kunagi sortsi varastatud ning vette pillatud mõõk tal Soome sepa sajatuse tõttu jalad alt lõikab. Kalevipoeg sureb, tema vaim tõuseb taevasse ning Vanaisa otsustab anda talle tööks põrgu väravate valvamise. <br/>4. Hiid lööb rusika kaljusse: ""Aga ükskord algab aega, kus kõik piirud kahel otsal lausa lähvad lõkendama; lausa tuleleeki lõikab käe kaljukammitsasta – küll siis Kalev jõuab koju oma lastel' õnne tooma, Eesti põlve uueks looma."" <br/>Sõua, laulik, lausa suuga,<br/>Sõua laululaevakesta,<br/>Pajataja paadikesta —<br/>Sõua neid senna kaldale,<br/>Kuhu kotkad kuldasõnu,<br/>Kaarnad hõbekuulutusi,<br/>Luiked vaskseid lunastusi<br/>Vanast ajast varistanud,<br/>Muiste päivist pillutanud.<br/>Teadanege, linnud targad,<br/>Vilistage vete laened,<br/>Avaldage, tuuled, armsad:<br/>Kus see Kalevide kätki,<br/>Kangemeeste kodupaika,<br/>Vikerlaste varjuvalda?<br/>Laula, laulik, miks ei laula,<br/>Miks ei, kulla, kuulutele!<br/>5. https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:Kalevipoeg_(Glehni_park).jpg <br/>https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:N%C3%B5mme_Kalevipoeg,_%22N%C3%B5mme_kurat%22,_ERM_Fk_114_104.jpeg<br/>""Kalevipoeg"" on skulptuur Glehni pargis Tallinnas Nõmmel, veidi Glehni lossist edela pool.<br/>Betoonist ja raudkivitükkidest sarvilise hiiglase kuju valmis aastal 1908 Nikolai von Glehni eestvõttel.<br/>Skulptuuri motiivid pärinevad mütoloogiast. Skulptuur kujutab kangelast, kellel on metsloomanahk õlgadel. Nuiale toetuva figuuri modelliks võttis Glehn iseenda ja suurendas kõiki mõõtmeid neli korda. Koos skulptuuriga ""Krokodill"" soovis Nikolai von Glehn moodustada stseeni, kus vägilase selja taga luurab koletis.<br/><br/><br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
63,64,91_1,5,7.542472332656507,0,0.0,2.738,2.0644655482715133,1,0.0,tulemuseks uurimistöö printeritest sularahas alusel makstud sadama vahel võrra kaasa rääkida kõrvalised tegelased tõrketeated kalev 7 klassile edendamise arestimise ülemistejärve kaubavõrk käes it veneportaal.ee star warsi s790 rõõmu teadmisest lähtudes järele,"Kalevipoeg<br/><br/><br/>* Kalevipoja autor on Friedrich Reinhold Kreutzwald,  Kreutzwald on tuntud kui lauluisa ja Viru laulik, sündis Jõepere mõisa pärisorjast, tegemist on Eesti rahvuse eeposega ja eepos pärineb 19ndast sajandist.<br/>* Kalevipoeg - Tugev, suur, töökas, Linda - üksik ema, Saarepiiga - romantiline, kui<br/>*  Eepos algab Kalevipoja (Sohni) päritolu ja vanemate kirjeldusega, järgnevad tema kangelasteod. Kalevipoeg käib Soomes oma ema Linda röövijat otsimas ja talle kätte maksmas, külastab Soome seppa, kellelt ostab mõõga, seejärel tõmbab mõtlematusega enda peale veresüü ja needuse. Koju naastes saab Kalevipoeg vendadega peetud kiviviskevõistluse võitmisega maa kuningaks. Ta künnab maad, toob Pihkvast laudu, ehitab koos kaaslastega linnu ja võitleb korduvalt sissetungivate vaenlastega. Sõdade vahel on rahval õnneaeg. Kangelane ehitab laeva ning teeb kaaslatega avastusreisi maailma otsa. Vägimees võtab ette ka kaks käiku allmaailma, kus võitleb Sarvik-taadi ja tema põrgulistega, teisel retkel põrgusse aheldab ta Sarviku. Pidevatest sõdadest väsinuna ja peale sõprade Alevipoja ja Sulevipoja surma annab ta valitsuse üle Olevipojale. Vanast needusest märgitud saatus viib ta Kääpa jõe äärde, kus kunagi sortsi varastatud ning vette pillatud mõõk tal Soome sepa sajatuse tõttu jalad alt lõikab. Kalevipoeg sureb, tema vaim tõuseb taevasse ning Vanaisa otsustab anda talle tööks põrgu väravate valvamise. <br/>4. Hiid lööb rusika kaljusse: ""Aga ükskord algab aega, kus kõik piirud kahel otsal lausa lähvad lõkendama; lausa tuleleeki lõikab käe kaljukammitsasta – küll siis Kalev jõuab koju oma lastel' õnne tooma, Eesti põlve uueks looma."" <br/>Sõua, laulik, lausa suuga,<br/>Sõua laululaevakesta,<br/>Pajataja paadikesta —<br/>Sõua neid senna kaldale,<br/>Kuhu kotkad kuldasõnu,<br/>Kaarnad hõbekuulutusi,<br/>Luiked vaskseid lunastusi<br/>Vanast ajast varistanud,<br/>Muiste päivist pillutanud.<br/>Teadanege, linnud targad,<br/>Vilistage vete laened,<br/>Avaldage, tuuled, armsad:<br/>Kus see Kalevide kätki,<br/>Kangemeeste kodupaika,<br/>Vikerlaste varjuvalda?<br/>Laula, laulik, miks ei laula,<br/>Miks ei, kulla, kuulutele!<br/>5. https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:Kalevipoeg_(Glehni_park).jpg <br/>https://et.wikipedia.org/wiki/Kalevipoeg_(Glehni_park)#/media/Fail:N%C3%B5mme_Kalevipoeg,_%22N%C3%B5mme_kurat%22,_ERM_Fk_114_104.jpeg<br/>""Kalevipoeg"" on skulptuur Glehni pargis Tallinnas Nõmmel, veidi Glehni lossist edela pool.<br/>Betoonist ja raudkivitükkidest sarvilise hiiglase kuju valmis aastal 1908 Nikolai von Glehni eestvõttel.<br/>Skulptuuri motiivid pärinevad mütoloogiast. Skulptuur kujutab kangelast, kellel on metsloomanahk õlgadel. Nuiale toetuva figuuri modelliks võttis Glehn iseenda ja suurendas kõiki mõõtmeid neli korda. Koos skulptuuriga ""Krokodill"" soovis Nikolai von Glehn moodustada stseeni, kus vägilase selja taga luurab koletis.<br/><br/><br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
0,1,91_2,0,0.0,0,0.0,1.653,1.653,0,0.5,omaraha,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
1,2,91_2,1,1.5,1,1.5,0.6075,0.6075,0,0.5,nice,<br/>,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
2,3,91_2,0,0.0,0,0.0,3.5569999999999995,1.2839999999999996,1,0.5,slovakkia teised lihtsamaks pääses mängisid läpakas üks näidend,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
3,4,91_2,7,7.0,0,0.0,0.0,0.0,0,0.0,,Kalevala eepos<br/>,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
4,5,91_2,15,15.0,2,2.0,0.0,0.0,0,0.0,,Kalevala eepose autor on Elias Lönnrot.<br/><br/>,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
5,6,91_2,0,0.0,0,0.0,1.9575,0.8155000000000001,1,0.0,päevapraad veebruar,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
6,7,91_2,14,14.0,2,2.0,0.0,0.0,0,0.0,,Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome <br/>,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
7,8,91_2,22,22.5,0,0.0,0.0,0.0,0,0.0,,"Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik.<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
8,9,91_2,14,14.0,0,0.0,2.0265,2.0265,0,0.5,bauhof,"Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome <br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
9,10,91_2,10,10.0,0,0.0,1.5945,1.5945,0,0.5,õpetaja,"Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Ee<br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
10,11,91_2,6,6.0,0,0.0,4.9335,0.6774999999999998,1,0.0,,"Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb <br/><br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
11,12,91_2,0,0.0,0,0.0,0.0,0.0,0,0.0,näiteks neli islamisti19 lõigu jääks umbes 330 imetamiseks tekstinäide näidis tekstile leia kroonisele liha asemel kliendile impreza wrx jumalanna kumar 19 db näidis katkendeid lase teha väikse lõigu umbes 3 või kollased,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
12,13,91_2,8,5.0,0,0.0,0.0,0.0,0,0.0,,"Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist <br/>Mõt<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
13,14,91_2,17,1.5,1,0.0,1.6525,1.6525,0,0.5,soome maja,"Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, pärit soomest.<br/>Mõtleb nüüd me meelek<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
14,15,91_2,4,3.0,3,2.5,1.808,0.902,1,0.0,kõige puudu omadused uuemaarahu,"Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>4.Mõtleb nüüd me meelekene ,<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
15,16,91_2,12,12.0,0,0.5,0.6515,0.6515,0,0.5,televisioon numbrid ära tunnevad nagu siin elu sisse vähemalt levala põlevad,"Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>4.Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,m<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
16,17,91_2,18,11.5,2,1.5,4.761,4.761,0,0.5,yle1,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>2.<br/>4.Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
17,18,91_2,28,7.5,0,0.0,0.0,0.0,0,0.0,,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>2. Kolm eepose peategelast: Marjatta, <br/>4.Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>suu kutsub kõnelemai<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
18,19,91_2,17,5.5,0,0.0,4.3149999999999995,4.3149999999999995,0,0.5,keha,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>2. Kolm eepose peategelast: Marjatta, Louhi, Ukko.<br/>4.Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>suu kutsub kõnelemaie,<br/>põlist laulu leeluta<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
19,20,91_2,13,13.5,0,0.5,0.0,0.0,0,0.0,öösorr,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>2. Kolm eepose peategelast: Marjatta, Louhi, Ukko.<br/>4.Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>suu kutsub kõnelemaie,<br/>põlist laulu leelutama,<br/>lugu pikkade leelutama<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
20,21,91_2,0,0.5,0,0.0,0.0,0.0,0,0.0,,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>2. Kolm eepose peategelast: Marjatta, Louhi, Ukko.<br/>4.Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>suu kutsub kõnelemaie,<br/>põlist laulu leelutama,<br/>lugu pikkade leelutama.<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
21,22,91_2,0,0.0,0,0.0,0.0,0.0,0,0.0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
22,23,91_2,0,0.0,0,0.0,0.0,0.0,0,0.0,,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
23,24,91_2,97,97.5,0,0.0,3.3594999999999997,3.3594999999999997,0,0.5,salakraav,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>2. Kolm eepose peategelast: Marjatta, Louhi, Ukko.<br/>4. Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>suu kutsub kõnelemaie,<br/>põlist laulu leelutama,<br/>lugu pikkade leelutama.<br/>5. https://www.google.com/search?q=kalevala+kuju&rlz=1CAYPBE_enEE993&source=lnms&tbm=isch&sa=X&ved=2ahUKEwi3lOGZwIH2AhViQvEDHfGrBAAQ_AUoAXoECAIQAw&biw=1536&bih=746&dpr=1.25#imgrc=MRN3Ne8HM0KbYM<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
24,25,91_2,0,0.0,0,0.0,0.0,0.0,0,0.0,konsole seda kanda,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
25,26,91_2,22,17.0,1,1.0,0.0,0.0,0,0.0,,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>2. Kolm eepose peategelast: Marjatta, Louhi, Ukko.<br/>Neitsi Marjatta jääb palukamarja süües r<br/>4. Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>suu kutsub kõnelemaie,<br/>põlist laulu leelutama,<br/>lugu pikkade leelutama.<br/>5.kuju: https://www.google.com/search?q=kalevala+kuju&rlz=1CAYPBE_enEE993&source=lnms&tbm=isch&sa=X&ved=2ahUKEwi3lOGZwIH2AhViQvEDHfGrBAAQ_AUoAXoECAIQAw&biw=1536&bih=746&dpr=1.25#imgrc=MRN3Ne8HM0KbYM<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
26,27,91_2,12,12.5,0,0.0,0.0,0.0,0,0.0,,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, soomest.<br/>2. Kolm eepose peategelast: Marjatta, Louhi, Ukko.<br/>Neitsi Marjatta jääb palukamarja süües rasedaks ja sünnitab poja.<br/>4. Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>suu kutsub kõnelemaie,<br/>põlist laulu leelutama,<br/>lugu pikkade leelutama.<br/>5.kuju: https://www.google.com/search?q=kalevala+kuju&rlz=1CAYPBE_enEE993&source=lnms&tbm=isch&sa=X&ved=2ahUKEwi3lOGZwIH2AhViQvEDHfGrBAAQ_AUoAXoECAIQAw&biw=1536&bih=746&dpr=1.25#imgrc=MRN3Ne8HM0KbYM<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
27,28,91_2,0,0.0,4,4.0,2.5435,0.8694999999999999,1,0.0,sügavustes järel droonifotod esimene küsimus enamus millise rahva või rahvusega tegemist kassikesed on soome,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, <br/>2. Kolm eepose peategelast: Marjatta, Louhi, Ukko.<br/>Neitsi Marjatta jääb palukamarja süües rasedaks ja sünnitab poja.<br/>4. Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>suu kutsub kõnelemaie,<br/>põlist laulu leelutama,<br/>lugu pikkade leelutama.<br/>5.kuju: https://www.google.com/search?q=kalevala+kuju&rlz=1CAYPBE_enEE993&source=lnms&tbm=isch&sa=X&ved=2ahUKEwi3lOGZwIH2AhViQvEDHfGrBAAQ_AUoAXoECAIQAw&biw=1536&bih=746&dpr=1.25#imgrc=MRN3Ne8HM0KbYM<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
28,29,91_2,37,37.0,0,0.0,0.0,0.0,0,0.0,,"1. Kalevala eepose autor on Elias Lönnrot.<br/>Elias Lönnrot oli soome rahvaluulekoguja, filoloog, arst ja botaanik. Teda teatakse ka kui soome keele arendajat.<br/>Eepos pärineb 19.sajandist, on Soome, ingeri ja karjala runolaulude põhjal koostatud soome rahvuseepos<br/>2. Kolm eepose peategelast: Marjatta, Louhi, Ukko.<br/>Neitsi Marjatta jääb palukamarja süües rasedaks ja sünnitab poja.<br/>4. Mõtleb nüüd me meelekene ,<br/>ajud need aru peavad,<br/>meel see lükkab laulemaie,<br/>suu kutsub kõnelemaie,<br/>põlist laulu leelutama,<br/>lugu pikkade leelutama.<br/>5.kuju: https://www.google.com/search?q=kalevala+kuju&rlz=1CAYPBE_enEE993&source=lnms&tbm=isch&sa=X&ved=2ahUKEwi3lOGZwIH2AhViQvEDHfGrBAAQ_AUoAXoECAIQAw&biw=1536&bih=746&dpr=1.25#imgrc=MRN3Ne8HM0KbYM<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,91,est,artifact,evening,7,C3,T21,estonian
